battery_id,cycle,voltage,temperature,capacity,soh,rul,initial_capacity,capacity_loss,capacity_retention,previous_capacity,capacity_change
B0005,33,3.565151716111388,31.802992654035062,1.8228257807678565,0.9789735897756155,135,1.8619764616792724,0.039150680911415936,0.9789735897756157,1.8336069405338973,-0.010781159766040771
B0005,34,3.5646590685392043,31.39007083489529,1.8121748135179705,0.9732533417117492,134,1.8619764616792724,0.04980164816130195,0.9732533417117492,1.8228257807678565,-0.010650967249886012
B0005,35,3.563826424333384,31.32256716616398,1.8075267104114792,0.9707570141790696,133,1.8619764616792724,0.05444975126779328,0.9707570141790696,1.8121748135179705,-0.00464810310649133
B0005,36,3.55794341054819,31.92433445248109,1.8075203422202648,0.9707535940546236,132,1.8619764616792724,0.054456119459007635,0.9707535940546236,1.8075267104114792,-6.3681912143565e-06
B0005,37,3.5606625287077325,31.611845035373697,1.7856869042866648,0.9590276467169708,131,1.8619764616792724,0.07628955739260768,0.9590276467169709,1.8075203422202648,-0.02183343793360004
B0005,38,3.5586243793608547,31.44698679955994,1.791061005185294,0.9619138813226342,130,1.8619764616792724,0.07091545649397846,0.9619138813226342,1.7856869042866648,0.005374100898629219
B0005,39,3.558098767106845,31.275967975869484,1.781193150844473,0.9566142147887612,129,1.8619764616792724,0.0807833108347995,0.9566142147887611,1.791061005185294,-0.009867854340821047
B0005,40,3.55512933100377,31.525572858904397,1.775965654284422,0.9538067160541442,128,1.8619764616792724,0.08601080739485045,0.9538067160541442,1.781193150844473,-0.005227496560050948
B0005,41,3.5624075048422243,32.01143947851528,1.770784907400195,0.9510243248742072,127,1.8619764616792724,0.09119155427907755,0.9510243248742071,1.775965654284422,-0.005180746884227094
B0005,42,3.5557637635846646,32.25414815646172,1.7595563551602034,0.9449938768685084,126,1.8619764616792724,0.10242010651906908,0.9449938768685084,1.770784907400195,-0.01122855223999153
B0005,43,3.5608117300192483,31.80684128585117,1.7729594478171768,0.95219219163393,125,1.8619764616792724,0.0890170138620956,0.9521921916339301,1.7595563551602034,0.013403092656973481
B0005,44,3.55710005650233,31.692044794724936,1.765608590610129,0.948244312937108,124,1.8619764616792724,0.09636787106914335,0.948244312937108,1.7729594478171768,-0.007350857207047756
B0005,45,3.549167170251299,31.44210470345508,1.7598574295430482,0.9451555729957372,123,1.8619764616792724,0.1021190321362242,0.9451555729957373,1.765608590610129,-0.0057511610670808455
B0005,46,3.5526452447208428,31.29942787454077,1.744776071394237,0.937055922726684,122,1.8619764616792724,0.11720039028503537,0.9370559227266841,1.7598574295430482,-0.015081358148811175
B0005,47,3.55190632746862,31.305445102883244,1.738996152905534,0.9339517382175576,121,1.8619764616792724,0.12298030877373844,0.9339517382175576,1.744776071394237,-0.005779918488703073
B0005,48,3.564861551020512,34.24255323544091,1.796530689781726,0.964851450464351,120,1.8619764616792724,0.06544577189754652,0.964851450464351,1.738996152905534,0.05753453687619192
B0005,49,3.562942516564363,33.424519180020944,1.786078115951081,0.959237752307706,119,1.8619764616792724,0.07589834572819143,0.9592377523077061,1.796530689781726,-0.010452573830644907
B0005,50,3.5589785643221226,32.65292545505136,1.7702801528983378,0.9507532395451253,118,1.8619764616792724,0.0916963087809346,0.9507532395451251,1.786078115951081,-0.01579796305274317
B0005,51,3.5584505671595306,32.20140726040297,1.759959835420017,0.9452105714766936,117,1.8619764616792724,0.10201662625925545,0.9452105714766936,1.7702801528983378,-0.01032031747832085
B0005,52,3.552628428865765,31.972189793138387,1.7440803892798278,0.9366822971042732,116,1.8619764616792724,0.11789607239944466,0.9366822971042733,1.759959835420017,-0.015879446140189213
B0005,53,3.548858076090237,32.067896119540606,1.7446256299771887,0.9369751261000112,115,1.8619764616792724,0.11735083170208371,0.9369751261000111,1.7440803892798278,0.0005452406973609492
B0005,54,3.549672607347228,32.41186556408571,1.744587459585423,0.9369546261675192,114,1.8619764616792724,0.1173890020938495,0.9369546261675192,1.7446256299771887,-3.817039176579051e-05
B0005,55,3.550412136480232,32.07523535235163,1.7345423289896662,0.9315597509891846,113,1.8619764616792724,0.12743413268960624,0.9315597509891846,1.744587459585423,-0.010045130595756735
B0005,56,3.549476639377589,31.989951063385003,1.7187009352330174,0.92305191317132,112,1.8619764616792724,0.14327552644625507,0.92305191317132,1.7345423289896662,-0.015841393756648836
B0005,57,3.55063337765996,31.85035063391357,1.7134425910765343,0.9202278473118942,111,1.8619764616792724,0.14853387060273815,0.9202278473118941,1.7187009352330174,-0.005258344156483075
B0005,58,3.544294910722307,32.173506392542926,1.7089771529492177,0.9178296225119472,110,1.8619764616792724,0.15299930873005474,0.9178296225119472,1.7134425910765343,-0.00446543812731659
B0005,59,3.5439049210455336,32.54849275590455,1.6975872125544504,0.9117124987839196,109,1.8619764616792724,0.164389249124822,0.9117124987839195,1.7089771529492177,-0.011389940394767262
B0005,60,3.5399546654303444,32.36639680203205,1.69184247481018,0.9086272085761746,108,1.8619764616792724,0.17013398686909253,0.9086272085761746,1.6975872125544504,-0.005744737744270534
B0005,61,3.5440426503820737,32.22136771354016,1.687799886269762,0.9064560809472184,107,1.8619764616792724,0.17417657540951037,0.9064560809472185,1.69184247481018,-0.004042588540417835
B0005,62,3.5416426622117743,32.09430003353101,1.6774587713886095,0.9009022433483124,106,1.8619764616792724,0.1845176902906629,0.9009022433483124,1.687799886269762,-0.010341114881152524
B0005,63,3.538897681692701,32.28920156801328,1.671866934117227,0.8978990704369108,105,1.8619764616792724,0.19010952756204547,0.8978990704369108,1.6774587713886095,-0.0055918372713825715
B0005,64,3.542215796667134,32.17624462604895,1.671954341387372,0.8979460137103323,104,1.8619764616792724,0.19002212029190035,0.8979460137103323,1.671866934117227,8.740727014511229e-05
B0005,65,3.539248283871917,32.536783791646684,1.6671795589887557,0.8953816513261215,103,1.8619764616792724,0.19479690269051675,0.8953816513261215,1.671954341387372,-0.004774782398616395
B0005,66,3.5352470829841747,32.415002505463384,1.6568276366277004,0.8898220094218843,102,1.8619764616792724,0.20514882505157206,0.8898220094218843,1.6671795589887557,-0.01035192236105531
B0005,67,3.5379894941468115,32.25788723883284,1.645627833351484,0.8838070014415388,101,1.8619764616792724,0.21634862832778845,0.8838070014415388,1.6568276366277004,-0.011199803276216391
B0005,68,3.530709628779709,32.344521894825874,1.646079337822721,0.8840494881112305,100,1.8619764616792724,0.21589712385655146,0.8840494881112305,1.645627833351484,0.00045150447123698534
B0005,69,3.528938688278568,32.42278451669724,1.6300002474336397,0.8754139920563663,99,1.8619764616792724,0.23197621424563275,0.8754139920563663,1.646079337822721,-0.016079090389081285
B0005,70,3.5323747236410323,32.408501968577056,1.6307089087246869,0.8757945883236296,98,1.8619764616792724,0.23126755295458556,0.8757945883236296,1.6300002474336397,0.0007086612910471857
B0005,71,3.529959033671946,32.38433757410582,1.6250520670531623,0.8727565039074482,97,1.8619764616792724,0.23692439462611015,0.8727565039074481,1.6307089087246869,-0.005656841671524582
B0005,72,3.5289898102222432,32.41631605827935,1.614290135203829,0.8669766607833157,96,1.8619764616792724,0.24768632647544342,0.8669766607833157,1.6250520670531623,-0.010761931849333273
B0005,73,3.527988002666816,32.378590714765785,1.6094898791420145,0.8643986174188548,95,1.8619764616792724,0.252486582537258,0.8643986174188548,1.614290135203829,-0.004800256061814556
B0005,74,3.524123492217535,32.421676502357634,1.6097749939595052,0.8645517422425885,94,1.8619764616792724,0.25220146771976726,0.8645517422425885,1.6094898791420145,0.000285114817490717
B0005,75,3.525669093493542,32.364497390301715,1.5933630825336658,0.8557375000845335,93,1.8619764616792724,0.2686133791456067,0.8557375000845335,1.6097749939595052,-0.01641191142583942
B0005,76,3.5237236373863072,32.34308993544963,1.5887637436553814,0.8532673620495251,92,1.8619764616792724,0.273212718023891,0.8532673620495251,1.5933630825336658,-0.0045993388782843425
B0005,77,3.5199169897212714,32.22329344492796,1.587878891135231,0.8527921398658073,91,1.8619764616792724,0.2740975705440414,0.8527921398658073,1.5887637436553814,-0.0008848525201503588
B0005,78,3.527398721718745,32.74877673362185,1.5984427178373324,0.8584655879031546,90,1.8619764616792724,0.26353374384194006,0.8584655879031546,1.587878891135231,0.01056382670210132
B0005,79,3.5166799904274133,32.299963413871126,1.5720590335778637,0.8442958683591847,89,1.8619764616792724,0.28991742810140875,0.8442958683591848,1.5984427178373324,-0.026383684259468687
B0005,80,3.5154619076581684,31.989420062675965,1.567871418126097,0.842046852038114,88,1.8619764616792724,0.29410504355317535,0.8420468520381138,1.5720590335778637,-0.004187615451766602
B0005,81,3.515868434864105,32.102612573309735,1.568030227348647,0.8421321427095151,87,1.8619764616792724,0.2939462343306254,0.8421321427095151,1.567871418126097,0.00015880922254996044
B0005,82,3.515252200712903,32.60943761363093,1.5625089947451285,0.839166889003494,86,1.8619764616792724,0.29946746693414394,0.839166889003494,1.568030227348647,-0.0055212326035185555
B0005,83,3.512970379452973,32.874870853463214,1.552040932462532,0.8335448725612691,85,1.8619764616792724,0.3099355292167405,0.8335448725612691,1.5625089947451285,-0.010468062282596557
B0005,84,3.5135499367557896,32.72228574183435,1.5518723897044544,0.8334543543610952,84,1.8619764616792724,0.31010407197481804,0.8334543543610952,1.552040932462532,-0.00016854275807753893
B0005,85,3.5141762633671427,32.41864084122644,1.5464329015561638,0.8305330026360659,83,1.8619764616792724,0.3155435601231087,0.8305330026360659,1.5518723897044544,-0.00543948814829065
B0005,86,3.5109240660870107,32.26726772836726,1.5308920204996197,0.8221865592860096,82,1.8619764616792724,0.33108444117965274,0.8221865592860097,1.5464329015561638,-0.015540881056544054
B0005,87,3.5104907057050654,32.54976582825492,1.5315419148433151,0.822535593958075,81,1.8619764616792724,0.3304345468359573,0.822535593958075,1.5308920204996197,0.0006498943436954452
B0005,88,3.5139609504086966,32.86772312173408,1.5256728538922997,0.8193835342667711,80,1.8619764616792724,0.33630360778697277,0.8193835342667712,1.5315419148433151,-0.00586906095101547
B0005,89,3.5116650674248517,32.95356237464176,1.525761730348839,0.8194312665868991,79,1.8619764616792724,0.33621473133043334,0.8194312665868991,1.5256728538922997,8.887645653943288e-05
B0005,90,3.524360572714186,32.74405576872055,1.6088291115400013,0.8640437431142585,78,1.8619764616792724,0.25314735013927114,0.8640437431142585,1.525761730348839,0.08306738119116219
B0005,91,3.51845800757932,33.24446965214451,1.5668525006525575,0.8414996284321717,77,1.8619764616792724,0.2951239610267149,0.8414996284321717,1.6088291115400013,-0.041976610887443755
B0005,92,3.5159742112086634,33.2624731865551,1.5510905085243931,0.833034434348059,76,1.8619764616792724,0.3108859531548793,0.833034434348059,1.5668525006525575,-0.015761992128164426
B0005,93,3.518496072418321,33.03643936473194,1.5354064708080608,0.8246111067501434,75,1.8619764616792724,0.32656999087121164,0.8246111067501434,1.5510905085243931,-0.01568403771633231
B0005,94,3.511234290365972,32.87155280740764,1.5352122586836148,0.8245068024646472,74,1.8619764616792724,0.32676420299565767,0.8245068024646472,1.5354064708080608,-0.00019421212444603597
B0005,95,3.509311050251654,32.89257892234494,1.5199876878691,0.8163302378689896,73,1.8619764616792724,0.34198877381017234,0.8163302378689896,1.5352122586836148,-0.01522457081451467
B0005,96,3.511603946836176,32.80043972651701,1.5149541369045276,0.8136269002768308,72,1.8619764616792724,0.3470223247747448,0.8136269002768308,1.5199876878691,-0.005033550964572475
B0005,97,3.507014738079957,32.94959585616287,1.509594580001059,0.8107484767232725,71,1.8619764616792724,0.3523818816782134,0.8107484767232725,1.5149541369045276,-0.005359556903468565
B0005,98,3.50459112062193,32.960269493186814,1.5098574809727934,0.8108896712964291,70,1.8619764616792724,0.35211898070647907,0.8108896712964291,1.509594580001059,0.0002629009717343145
B0005,99,3.5071819711747723,32.97614022461952,1.499146951062914,0.8051374342889753,69,1.8619764616792724,0.3628295106163584,0.8051374342889753,1.5098574809727934,-0.010710529909879307
B0005,100,3.506281533871427,33.07671101833386,1.4889220009131896,0.799645984552547,68,1.8619764616792724,0.37305446076608284,0.799645984552547,1.499146951062914,-0.010224950149724465
B0005,101,3.504895347985236,32.96964993935984,1.4834343534015664,0.7966987681808244,67,1.8619764616792724,0.37854210827770607,0.7966987681808244,1.4889220009131896,-0.005487647511623228
B0005,102,3.506000017513587,32.964574486332204,1.478228770314027,0.7939030383772133,66,1.8619764616792724,0.38374769136524534,0.7939030383772132,1.4834343534015664,-0.005205583087539267
B0005,103,3.4977709271002486,33.111834043497964,1.4941926930669056,0.8024766820732678,65,1.8619764616792724,0.36778376861236683,0.8024766820732678,1.478228770314027,0.0159639227528785
B0005,104,3.508967078963045,33.68551572221917,1.499125945084069,0.8051261527398917,64,1.8619764616792724,0.3628505165952034,0.8051261527398917,1.4941926930669056,0.004933252017163436
B0005,105,3.5016093005136573,33.5760841644228,1.4891238619078542,0.7997543967687156,63,1.8619764616792724,0.37285259977141827,0.7997543967687156,1.499125945084069,-0.010002083176214871
B0005,106,3.504676840294114,33.43261492023291,1.472749637729354,0.7909603950638109,62,1.8619764616792724,0.38922682394991837,0.7909603950638109,1.4891238619078542,-0.016374224178500096
B0005,107,3.4982225551616586,33.18267299918187,1.4569458854866044,0.782472773137325,61,1.8619764616792724,0.405030576192668,0.782472773137325,1.472749637729354,-0.015803752242749658
B0005,108,3.4985679816689683,33.26986446906512,1.4572024502825045,0.7826105647803345,60,1.8619764616792724,0.40477401139676794,0.7826105647803346,1.4569458854866044,0.00025656479590008274
B0005,109,3.494393368640284,33.54810808142327,1.4633267575442508,0.7858997080041018,59,1.8619764616792724,0.39864970413502165,0.7858997080041018,1.4572024502825045,0.006124307261746287
B0005,110,3.4988842100643502,33.6955129895967,1.4520940416123058,0.779867023830525,58,1.8619764616792724,0.4098824200669666,0.779867023830525,1.4633267575442508,-0.01123271593194497
B0005,111,3.500098444194064,33.36594189092708,1.441677863307233,0.7742728723901363,57,1.8619764616792724,0.42029859837203953,0.7742728723901363,1.4520940416123058,-0.01041617830507291
B0005,112,3.4946556093421144,33.3510952380545,1.436499200568125,0.7714916005289242,56,1.8619764616792724,0.4254772611111475,0.7714916005289242,1.441677863307233,-0.005178662739107942
B0005,113,3.4935237102418424,33.5764735792387,1.4364422101502656,0.7714609930432592,55,1.8619764616792724,0.4255342515290068,0.7714609930432592,1.436499200568125,-5.699041785933723e-05
B0005,114,3.4958516734579206,33.801910381454185,1.4310797631466134,0.7685810173217531,54,1.8619764616792724,0.430896698532659,0.7685810173217531,1.4364422101502656,-0.005362447003652182
B0005,115,3.4967778621300702,33.65385947429708,1.4259534929105735,0.7658278835729964,53,1.8619764616792724,0.43602296876869895,0.7658278835729964,1.4310797631466134,-0.005126270236039954
B0005,116,3.4931602985955785,33.46804681726649,1.4204547686377509,0.7628747182747284,52,1.8619764616792724,0.44152169304152156,0.7628747182747285,1.4259534929105735,-0.005498724272822608
B0005,117,3.490796420662152,33.32072329226924,1.4154803493726162,0.760203138172879,51,1.8619764616792724,0.4464961123066562,0.760203138172879,1.4204547686377509,-0.004974419265134644
B0005,118,3.485532798466319,33.672039171509226,1.415642103141681,0.7602900102533772,50,1.8619764616792724,0.4463343585375914,0.7602900102533772,1.4154803493726162,0.00016175376906479855
B0005,119,3.492071570520047,33.95602225731446,1.4106884922681455,0.7576296055836707,49,1.8619764616792724,0.4512879694111269,0.7576296055836705,1.415642103141681,-0.004953610873535519
B0005,120,3.492241157133948,33.766042548332734,1.4364795997811262,0.7714810736573969,48,1.8619764616792724,0.4254968618981463,0.7714810736573969,1.4106884922681455,0.025791107512980638
B0005,121,3.496386552501217,34.01536501077074,1.4413047685524851,0.7740724967342534,47,1.8619764616792724,0.4206716931267873,0.7740724967342533,1.4364795997811262,0.0048251687713589675
B0005,122,3.495158816010435,33.62657444287112,1.420410627364207,0.7628510115982735,46,1.8619764616792724,0.44156583431506546,0.7628510115982735,1.4413047685524851,-0.020894141188278148
B0005,123,3.4911656351735982,33.29811170420356,1.415267239717584,0.7600886847093589,45,1.8619764616792724,0.4467092219616884,0.7600886847093589,1.420410627364207,-0.005143387646622921
B0005,124,3.487164214172966,33.311806260965064,1.409481541898724,0.7569813963316947,44,1.8619764616792724,0.45249491978054834,0.7569813963316948,1.415267239717584,-0.005785697818859958
B0005,125,3.4898174723067257,33.1898322916545,1.3997545153129725,0.7517573632754557,43,1.8619764616792724,0.4622219463663,0.7517573632754557,1.409481541898724,-0.009727026585751641
B0005,126,3.481945510646848,33.323027054539054,1.388654828403097,0.745796124162978,42,1.8619764616792724,0.4733216332761754,0.745796124162978,1.3997545153129725,-0.011099686909875395
B0005,127,3.484726754629247,33.25767354219466,1.389242801836222,0.7461119033606347,41,1.8619764616792724,0.4727336598430505,0.7461119033606347,1.388654828403097,0.0005879734331248887
B0005,128,3.4852395299928105,33.05966538208851,1.3834855576092226,0.7430198963747854,40,1.8619764616792724,0.4784909040700498,0.7430198963747854,1.389242801836222,-0.005757244226999303
B0005,129,3.482234810079579,33.0781701907413,1.372644520522714,0.7371975686979192,39,1.8619764616792724,0.4893319411565584,0.7371975686979192,1.3834855576092226,-0.010841037086508631
B0005,130,3.4823091282997063,33.08146254660968,1.3735657772546188,0.7376923422629266,38,1.8619764616792724,0.48841068442465363,0.7376923422629266,1.372644520522714,0.000921256731904796
B0005,131,3.478200841952514,33.21041393230103,1.3735621290076736,0.7376903829218606,37,1.8619764616792724,0.48841433267159884,0.7376903829218606,1.3735657772546188,-3.648246945209266e-06
B0005,132,3.478511934709336,33.06310637086438,1.3730358152022468,0.7374077188730616,36,1.8619764616792724,0.4889406464770256,0.7374077188730616,1.3735621290076736,-0.0005263138054267813
B0005,133,3.4819675275419253,33.58424709691084,1.3784319824146225,0.7403058044952122,35,1.8619764616792724,0.48354447926464994,0.7403058044952122,1.3730358152022468,0.00539616721237568
B0005,134,3.491147724520651,33.69028889006327,1.3891300631172707,0.7460513554851532,34,1.8619764616792724,0.4728463985620017,0.7460513554851532,1.3784319824146225,0.010698080702648216
B0005,135,3.481709257148688,33.6416320611531,1.3672070872362343,0.7342773205646126,33,1.8619764616792724,0.49476937444303815,0.7342773205646126,1.3891300631172707,-0.02192297588103642
B0005,136,3.4797127153933185,33.46716682605322,1.3730378805643206,0.7374088281040945,32,1.8619764616792724,0.4889385811149518,0.7374088281040945,1.3672070872362343,0.005830793328086337
B0005,137,3.4818238310326657,33.072157587811496,1.3573939330971494,0.72900703152442,31,1.8619764616792724,0.504582528582123,0.72900703152442,1.3730378805643206,-0.015643947467171238
B0005,138,3.479930482016216,33.610157882993725,1.3629399858313298,0.7319856152220778,30,1.8619764616792724,0.49903647584794264,0.7319856152220778,1.3573939330971494,0.005546052734180407
B0005,139,3.4756256359863715,33.79459259010141,1.3577597122167384,0.7292034782180904,29,1.8619764616792724,0.504216749462534,0.7292034782180904,1.3629399858313298,-0.005180273614591391
B0005,140,3.4794857801127,33.396318560436285,1.3523583624454916,0.7263026092316074,28,1.8619764616792724,0.5096180992337809,0.7263026092316074,1.3577597122167384,-0.005401349771246844
B0005,141,3.472670523210024,33.171101282149046,1.347261751763309,0.7235654045530981,27,1.8619764616792724,0.5147147099159635,0.7235654045530981,1.3523583624454916,-0.00509661068218259
B0005,142,3.4721167480235606,33.19118610383509,1.3420674321869428,0.7207757239726672,26,1.8619764616792724,0.5199090294923296,0.7207757239726672,1.347261751763309,-0.00519431957636618
B0005,143,3.4737936960424984,33.449484576299184,1.3419363608655273,0.7207053303215588,25,1.8619764616792724,0.5200401008137452,0.7207053303215588,1.3420674321869428,-0.00013107132141554345
B0005,144,3.475217109740792,33.451217302378225,1.3370585082394704,0.7180856126578576,24,1.8619764616792724,0.5249179534398021,0.7180856126578576,1.3419363608655273,-0.004877852626056889
B0005,145,3.4701261873292726,33.19362810104814,1.336920900504098,0.718011708535972,23,1.8619764616792724,0.5250555611751744,0.718011708535972,1.3370585082394704,-0.00013760773537230264
B0005,146,3.4687421482941514,33.02361842235558,1.3314836181352123,0.7150915414550294,22,1.8619764616792724,0.5304928435440601,0.7150915414550294,1.336920900504098,-0.005437282368885743
B0005,147,3.468383177641392,33.067747363491335,1.3212700246888256,0.7096061909919116,21,1.8619764616792724,0.5407064369904468,0.7096061909919116,1.3314836181352123,-0.010213593446386726
B0005,148,3.473454829094707,33.32655479018399,1.321592693680126,0.7097794847998308,20,1.8619764616792724,0.5403837679991463,0.7097794847998309,1.3212700246888256,0.0003226689913005121
B0005,149,3.469542767132813,33.269367830631865,1.321362505200723,0.7096558589194073,19,1.8619764616792724,0.5406139564785495,0.7096558589194073,1.321592693680126,-0.00023018847940314835
B0005,150,3.467703935690853,32.881946880580784,1.326941823474861,0.7126523083316121,18,1.8619764616792724,0.5350346382044116,0.7126523083316121,1.321362505200723,0.005579318274137934
B0005,151,3.47168286657471,33.32386124268302,1.357524928475529,0.7290773843892793,17,1.8619764616792724,0.5044515332037434,0.7290773843892793,1.326941823474861,0.030583105000668187
B0005,152,3.475544932470285,33.32135627821265,1.3479098000325125,0.7239134477655342,16,1.8619764616792724,0.51406666164676,0.7239134477655343,1.357524928475529,-0.009615128443016596
B0005,153,3.4777884634852527,33.05358108682469,1.3321306671386468,0.7154390479980771,15,1.8619764616792724,0.5298457945406256,0.7154390479980771,1.3479098000325125,-0.015779132893865677
B0005,154,3.4726939640608814,33.130052045626,1.3267600507608592,0.71255468480213,14,1.8619764616792724,0.5352164109184132,0.71255468480213,1.3321306671386468,-0.005370616377787574
B0005,155,3.4668478650529853,33.18128407001395,1.316038487896101,0.7067965223949162,13,1.8619764616792724,0.5459379737831715,0.7067965223949163,1.3267600507608592,-0.010721562864758338
B0005,156,3.473256756144175,33.084745445473835,1.316545280897043,0.7070687025278944,12,1.8619764616792724,0.5454311807822294,0.7070687025278944,1.316038487896101,0.0005067930009421406
B0005,157,3.4628275330380416,33.05123454882633,1.310634044151562,0.7038939917476359,11,1.8619764616792724,0.5513424175277104,0.7038939917476359,1.316545280897043,-0.005911236745480997
B0005,158,3.468641053423186,32.9708005627432,1.3161900481238324,0.7068779198942138,10,1.8619764616792724,0.54578641355544,0.7068779198942138,1.310634044151562,0.005556003972270407
B0005,159,3.4696354898969246,33.05693955254225,1.3061512538143514,0.7014864477053402,9,1.8619764616792724,0.5558252078649211,0.7014864477053402,1.3161900481238324,-0.01003879430948107
